cwvScore,loadState,invoker,invokeCategory
1160,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1160,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1160,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1160,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1160,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1168,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1168,complete,#document.onfocusout,domcument-body-DOMWindow
1168,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
1168,complete,PerformanceObserverCallback,other
1168,complete,PerformanceObserverCallback,other
1168,complete,,
1176,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1176,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1176,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1176,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1176,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1176,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1184,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1184,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1184,dom-content-loaded,,
1192,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
1192,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1192,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1192,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1192,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1192,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1200,complete,IntersectionObserverCallback,other
1200,complete,IntersectionObserverCallback,other
1200,complete,IntersectionObserverCallback,other
1200,complete,IntersectionObserverCallback,other
1200,complete,IntersectionObserverCallback,other
1200,complete,DOMWindow.onscroll,domcument-body-DOMWindow
1200,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1200,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1200,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1200,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/webpack-286fc9ef8829ac3c.js,hdm miscellaneous
1200,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1200,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1200,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
1200,complete,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/455.9ef435075aca0d8a.js,hdm miscellaneous
1208,loading,https://www.popularmechanics.com/science/environment/a61585473/single-ancestor-life-earth-luca-discovery/,other
1208,loading,https://www.popularmechanics.com/science/environment/a61585473/single-ancestor-life-earth-luca-discovery/,other
1208,loading,PerformanceObserverCallback,other
1208,loading,https://cdn.cookielaw.org/scripttemplates/otSDK,other
1208,loading,https://www.popularmechanics.com/science/environment/a61585473/single-ancestor-life-earth-luca-discovery/,other
1208,dom-interactive,https://cdn.cookielaw.org/scripttemplates/otSDKStub.js,other
1208,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1208,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1208,dom-interactive,https://w,other
1216,dom-content-loaded,TimerHandler:setTimeout,other
1216,dom-content-loaded,https://s.skimresources.com/js/74968X1525083.skimlinks.js,other
1216,dom-content-loaded,TimerHandler:setTimeout,other
1216,dom-content-loaded,,
1224,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1224,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1224,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1224,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1224,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9,_templates
1224,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1224,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1224,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1232,complete,TimerHandler:setTimeout,other
1232,complete,DOMWindow.onresize,domcument-body-DOMWindow
1232,complete,DOMWindow.onresize,domcument-body-DOMWindow
1232,complete,FrameRequestCallback,other
1232,loading,,
1232,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1232,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1232,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1240,complete,DOMWindow.onorientationchange,domcument-body-DOMWindow
1240,complete,DOMWindow.onresize,domcument-body-DOMWindow
1240,complete,MediaQueryList.onchange,other
1240,complete,FrameRequestCallback,other
1240,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1240,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1240,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
1248,dom-content-loaded,TimerHandler:setTimeout,other
1248,dom-content-loaded,https://ak.sail-horizon.com/spm/spm.v1.min.js,other
1248,dom-content-loaded,SCRIPT[src=//ak.sail-horizon.com/spm/spm.v1.min.js].onload,script
1248,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1256,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1256,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1256,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1256,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1256,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1264,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1264,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1264,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1264,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1264,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1264,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1264,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9,_templates
1264,complete,IntersectionObserverCallback,other
1264,complete,IntersectionObserverCallback,other
1264,complete,IntersectionObserverCallback,other
1264,complete,IntersectionObserverCallback,other
1264,complete,#document.onpointerdown,domcument-body-DOMWindow
1264,complete,DOMWindow.onblur,domcument-body-DOMWindow
1264,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1264,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1264,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1272,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/9747-a71e345983a7553e.js,hdm miscellaneous
1272,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/6177-bd120c866c052c67.js,hdm miscellaneous
1272,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1272,dom-interactive,,
1272,dom-content-loaded,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/451.ed61572fa4874a6d.js,hdm miscellaneous
1272,dom-content-loaded,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/9649-a1f0cd6a77167b36.js,hdm miscellaneous
1272,dom-content-loaded,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/1195.3441a0c812024611.js,hdm miscellaneous
1272,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
1272,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/webpack-286fc9ef8829ac3c.js,hdm miscellaneous
1272,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1272,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1280,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1280,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1288,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1288,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1288,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9,_templates
1288,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1296,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1296,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1296,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1296,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1296,complete,DOMWindow.onscroll,domcument-body-DOMWindow
1296,complete,#document.onscroll,domcument-body-DOMWindow
1296,complete,FrameRequestCallback,other
1312,complete,IntersectionObserverCallback,other
1312,complete,DOMWindow.onmessage,domcument-body-DOMWindow
1312,complete,DOMWindow.onmessage,domcument-body-DOMWindow
1312,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1312,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1312,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1320,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1320,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1320,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.j,_templates
1328,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
1328,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1328,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1336,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1336,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1336,complete,TimerHandler:setTimeout,other
1336,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1336,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1336,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1336,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1344,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1344,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1344,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1344,dom-interactive,,
1352,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1352,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1352,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1352,complete,DOMWindow.onmessage,domcument-body-DOMWindow
1352,complete,DOMWindow.onmessage,domcument-body-DOMWindow
1352,complete,DOMWindow.onmessage,domcument-body-DOMWindow
1352,complete,DOMWindow.onmessage,domcument-body-DOMWindow
1352,complete,TimerHandler:setTimeout,other
1352,complete,TimerHandler:setTimeout,other
1352,complete,https://cadmus,other
1352,dom-interactive,https://securepubads.g.doubleclick.net/tag/js/gpt.js,other
1352,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1352,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1360,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1360,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1360,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.j,_templates
1360,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/webpack-286fc9ef8829ac3c.js,hdm miscellaneous
1360,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1360,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1360,dom-interactive,,
1360,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1360,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1360,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9,_templates
1360,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1360,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1360,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1360,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.j,_templates
1368,complete,DOMWindow.onmessage,domcument-body-DOMWindow
1368,complete,VIDEO#hearstPlayer-435b4b43-3d23-445c-a596-29822ff19c4a-1_html5_api.onplaying,video
1368,complete,SCRIPT[src=//c.amazon-adsystem.com/bao-csm/direct/csm_othersv3.js].onload,script
1368,complete,DOMWindow.onmessage,domcument-body-DOMWindow
1368,complete,VIDEO#hearstPlayer-435b4b43-3d23-4,video
1376,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1376,dom-content-loaded,TimerHandler:setTimeout,other
1376,dom-content-loaded,TimerHandler:setTimeout,other
1376,dom-content-loaded,https://accounts.google.com/gsi/client,other
1376,dom-content-loaded,SCRIPT#google-one-tap.onload,script
1376,dom-content-loaded,TimerHandler:setInterval,other
1376,dom-content-loaded,TimerHandler:setTimeout,other
1376,dom-content-loaded,,
1384,complete,DOMWindow.onmousemove,domcument-body-DOMWindow
1384,complete,#document.onclick,domcument-body-DOMWindow
1384,loading,https://www.popularmechanics.com/science/environment/a61585473/single-ancestor-life-earth-luca-discovery/,other
1384,loading,https://www.popularmechanics.com/_assets/moapt/2.210.0/moapt-data.js,other
1384,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
1384,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1384,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1392,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1392,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1400,complete,,
1400,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1400,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
1400,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1400,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1408,complete,#document.onmousemove,domcument-body-DOMWindow
1408,complete,#document.onclick,domcument-body-DOMWindow
1408,complete,BODY.onclick,domcument-body-DOMWindow
1408,complete,BUTTON.onclick,other
1408,complete,BODY.onclick,domcument-body-DOMWindow
1408,complete,#document.onclick,domcument-body-DOMWindow
1408,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/2089-670cef22962527f9.js,hdm miscellaneous
1408,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1408,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1416,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1416,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1416,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.j,_templates
1416,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1416,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1416,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1416,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1416,dom-content-loaded,https://tags.crwdcntrl.net/lt/c/16576/sync.min.js,other
1416,dom-content-loaded,XMLHttpRequest.onload,other
1424,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1424,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1424,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/webpack-286fc9ef8829ac3c.js,hdm miscellaneous
1424,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1424,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1424,complete,https://tpc.googlesyndication.com/sodar/sodar2.js,other
1424,complete,TimerHandler:setInterval,other
1424,complete,TimerHandler:setTimeout,other
1424,complete,TimerHandler:setTimeout,other
1424,complete,MessagePort.onmessage,other
1424,complete,TimerHandler:setTimeout,other
1440,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1440,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1448,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1448,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1448,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1448,dom-content-loaded,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/1195.3441a0c812024611.js,hdm miscellaneous
1448,dom-content-loaded,https://assets.hearstapps.com/commerce/release/affiliate-bundle.8.2.14.js,other
1448,dom-content-loaded,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/media/cmp.script.a020e6f8.js,hdm miscellaneous
1448,dom-content-loaded,,
1448,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1448,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1448,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1448,complete,BUTTON#onetrust-accept-btn-handler.onclick,onetrust
1448,loading,,
1456,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1464,dom-content-loaded,https://securepubads.g.doubleclick.net/tag/js/gpt.js,other
1464,complete,DOMWindow.onpointerup,domcument-body-DOMWindow
1464,complete,#document.onpointerup,domcument-body-DOMWindow
1464,complete,DOMWindow.onscroll,domcument-body-DOMWindow
1464,complete,DOMWindow.onscroll,domcument-body-DOMWindow
1464,complete,DOMWindow.onscroll,domcument-body-DOMWindow
1464,complete,FrameRequestCallback,other
1472,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/webpack-286fc9ef8829ac3c.js,hdm miscellaneous
1472,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1472,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1472,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1472,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1480,complete,XMLHttpRequest.onload,other
1488,complete,BODY.onpointerover,domcument-body-DOMWindow
1488,complete,#document.onpointerup,domcument-body-DOMWindow
1488,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/webpack-286fc9ef8829ac3c.js,hdm miscellaneous
1488,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1488,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_app-2afb50904e043b7a.js,app.js
1496,dom-content-loaded,TimerHandler:setTimeout,other
1496,dom-content-loaded,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/1661.732c33dd9c8b8479.js,hdm miscellaneous
1496,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1496,dom-interactive,DOMWindow.onDOMContentLoaded,domcument-body-DOMWindow
1504,dom-interactive,XMLHttpRequest.onload,other
1504,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/webpack-286fc9ef8829ac3c.js,hdm miscellaneous
1504,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/main-1d83e0a8fd0ed5f5.js,main.js
1504,dom-interactive,https://www.popularmechanics.com/_assets/fre/scop,other
1504,dom-interactive,XMLHttpRequest.onload,other
1504,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/740-e1cad024cfc4a752.js,hdm miscellaneous
1504,dom-interactive,https://www.popularmechanics.com/_assets/fre/scopes/hdm/_next/static/chunks/pages/_templates/standard-article-dcfd7737781025b9.js,_templates
1504,dom-interactive,DOMWindow.onDOMContentLo,domcument-body-DOMWindow
